t, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta
0.107700, 0.000000, -0.499546, 1.570796, -1049.372407
0.109200, 0.000000, -0.499342, 1.570796, -1068.003685
0.110700, 0.000000, -0.499945, 1.570796, -1086.714610
0.112200, 0.000000, -0.499567, 1.570796, -1105.407556
0.113700, 0.000000, -0.499356, 1.570796, -1124.039716
0.115200, 0.000000, -0.499923, 1.570796, -1142.750438
0.116700, 0.000000, -0.499593, 1.570796, -1161.442376
0.118200, 0.000000, -0.499374, 1.570796, -1180.075979
0.119700, 0.000000, -0.499897, 1.570796, -1198.785885
0.121200, 0.000000, -0.499622, 1.570796, -1217.476917
0.122700, 0.000000, -0.499392, 1.570796, -1236.112036
0.124200, 0.000000, -0.499869, 1.570796, -1254.821247
0.125700, 0.000000, -0.499652, 1.570796, -1273.511424
0.127200, 0.000000, -0.499408, 1.570796, -1292.147808
0.128700, 0.000000, -0.499839, 1.570796, -1310.856649
0.130200, 0.000000, -0.499682, 1.570796, -1329.545952
0.131700, 0.000000, -0.499424, 1.570796, -1348.183599
0.133200, 0.000000, -0.499809, 1.570796, -1366.892066
0.134700, 0.000000, -0.499712, 1.570796, -1385.580382
0.136200, 0.000000, -0.499444, 1.570796, -1404.219770
0.137700, 0.000000, -0.499780, 1.570796, -1422.927584
0.139200, 0.000000, -0.499743, 1.570796, -1441.614802
0.140700, 0.000000, -0.499468, 1.570796, -1460.256345
0.142200, 0.000000, -0.499750, 1.570796, -1478.963198
0.143700, 0.000000, -0.499775, 1.570796, -1497.649425
0.145200, 0.000000, -0.499494, 1.570796, -1516.293093
0.146700, 0.000000, -0.499714, 1.570796, -1534.998964
0.148200, 0.000000, -0.499811, 1.570796, -1553.684392
0.149700, 0.000000, -0.499521, 1.570796, -1572.329957
0.151200, 0.000000, -0.499670, 1.570796, -1591.035110
0.152700, 0.000000, -0.499848, 1.570796, -1609.719550
0.154200, 0.000000, -0.499546, 1.570796, -1628.366988
0.155700, 0.000000, -0.499616, 1.570796, -1647.071976
0.157200, 0.000000, -0.499883, 1.570796, -1665.754729
0.158700, 0.000000, -0.499570, 1.570796, -1684.404446
0.160200, 0.000000, -0.499551, 1.570796, -1703.109773
0.161700, 0.000000, -0.499914, 1.570796, -1721.789959
0.163200, 0.000000, -0.499593, 1.570796, -1740.442649
0.164700, 0.000000, -0.499478, 1.570796, -1759.148052
0.166200, 0.000000, -0.499942, 1.570796, -1777.825408
0.167700, 0.000000, -0.499615, 1.570796, -1796.482040
0.169200, 0.000000, -0.499409, 1.570796, -1815.186318
0.170700, 0.000000, -0.499967, 1.570796, -1833.861339
0.172200, 0.000000, -0.499638, 1.570796, -1852.522669
0.173700, 0.000000, -0.499344, 1.570796, -1871.224617
0.175200, 0.000000, -0.499987, 1.570796, -1889.898020
0.176700, 0.000000, -0.499659, 1.570796, -1908.563549
0.178200, 0.000000, -0.499275, 1.570796, -1927.263447
0.179700, 0.000000, -0.499999, 1.570796, -1945.935725
0.181200, 0.000000, -0.499676, 1.570796, -1964.603997
0.182700, 0.000000, -0.499201, 1.570796, -1983.303245
0.184200, 0.000000, -0.499997, 1.570796, -2001.974126
0.185700, 0.000000, -0.499690, 1.570796, -2020.644270
0.187200, 0.000000, -0.499125, 1.570796, -2039.344335
0.188700, 0.000000, -0.499982, 1.570796, -2058.012340
0.190200, 0.000000, -0.499700, 1.570796, -2076.685095
0.191700, 0.000000, -0.499056, 1.570796, -2095.387002
0.193200, 0.000000, -0.499956, 1.570796, -2114.050104
0.194700, 0.000000, -0.499707, 1.570796, -2132.726789
0.196200, 0.000000, -0.499010, 1.570796, -2151.430177
0.197700, 0.000000, -0.499922, 1.570796, -2170.087849
0.199200, 0.000000, -0.499713, 1.570796, -2188.769579
0.200700, 0.000000, -0.498997, 1.570796, -2207.472286
0.202200, 0.000000, -0.499882, 1.570796, -2226.126144
0.203700, 0.000000, -0.499720, 1.570796, -2244.813308
0.205200, 0.000000, -0.499009, 1.570796, -2263.513179
0.206700, 0.000000, -0.499838, 1.570796, -2282.165233
0.208200, 0.000000, -0.499735, 1.570796, -2300.856314
0.209700, 0.000000, -0.499035, 1.570796, -2319.553729
0.211200, 0.000000, -0.499795, 1.570796, -2338.205322
0.212700, 0.000000, -0.499760, 1.570796, -2356.897490
0.214200, 0.000000, -0.499068, 1.570796, -2375.594508
0.215700, 0.000000, -0.499753, 1.570796, -2394.245857
0.217200, 0.000000, -0.499791, 1.570796, -2412.937340
0.218700, 0.000000, -0.499107, 1.570796, -2431.635557
0.220200, 0.000000, -0.499714, 1.570796, -2450.285224
0.221700, 0.000000, -0.499826, 1.570796, -2468.976901
0.223200, 0.000000, -0.499150, 1.570796, -2487.676931
0.224700, 0.000000, -0.499673, 1.570796, -2506.322846
0.226200, 0.000000, -0.499861, 1.570796, -2525.016564
0.227700, 0.000000, -0.499200, 1.570796, -2543.717765
0.229200, 0.000000, -0.499627, 1.570796, -2562.359388
0.230700, 0.000000, -0.499894, 1.570796, -2581.056421
0.232200, 0.000000, -0.499255, 1.570796, -2599.756960
0.233700, 0.000000, -0.499577, 1.570796, -2618.395682
0.235200, 0.000000, -0.499925, 1.570796, -2637.096446
0.236700, 0.000000, -0.499312, 1.570796, -2655.794708
0.238200, 0.000000, -0.499529, 1.570796, -2674.432111
0.239700, 0.000000, -0.499953, 1.570796, -2693.135760
0.241200, 0.000000, -0.499365, 1.570796, -2711.831830
0.242700, 0.000000, -0.499487, 1.570796, -2730.468956
0.244200, 0.000000, -0.499977, 1.570796, -2749.173794
0.245700, 0.000000, -0.499412, 1.570796, -2767.868885
0.247200, 0.000000, -0.499451, 1.570796, -2786.506027
0.248700, 0.000000, -0.499994, 1.570796, -2805.210927
0.250200, 0.000000, -0.499450, 1.570796, -2823.905987
0.251700, 0.000000, -0.499417, 1.570796, -2842.542387
0.253200, 0.000000, -0.500000, 1.570796, -2861.247765
0.254700, 0.000000, -0.499478, 1.570796, -2879.943239
0.256200, 0.000000, -0.499383, 1.570796, -2898.577761
0.257700, 0.000000, -0.499995, 1.570796, -2917.284529
0.259200, 0.000000, -0.499502, 1.570796, -2935.980318
0.260700, 0.000000, -0.499355, 1.570796, -2954.612736
0.262200, 0.000000, -0.499982, 1.570796, -2973.321235
0.263700, 0.000000, -0.499523, 1.570796, -2992.016675
0.265200, 0.000000, -0.499340, 1.570796, -3010.647944
0.266700, 0.000000, -0.499966, 1.570796, -3029.357974
0.268200, 0.000000, -0.499543, 1.570796, -3048.052331
0.269700, 0.000000, -0.499341, 1.570796, -3066.683552
0.271200, 0.000000, -0.499947, 1.570796, -3085.394436
0.272700, 0.000000, -0.499564, 1.570796, -3104.087524
0.274200, 0.000000, -0.499354, 1.570796, -3122.719536
0.275700, 0.000000, -0.499926, 1.570796, -3141.430330
0.277200, 0.000000, -0.499589, 1.570796, -3160.122385
0.278700, 0.000000, -0.499372, 1.570796, -3178.755793
0.280200, 0.000000, -0.499900, 1.570796, -3197.465808
0.281700, 0.000000, -0.499618, 1.570796, -3216.156950
0.283200, 0.000000, -0.499390, 1.570796, -3234.791892
0.284700, 0.000000, -0.499873, 1.570796, -3253.501168
0.286200, 0.000000, -0.499649, 1.570796, -3272.191450
0.287700, 0.000000, -0.499406, 1.570796, -3290.827687
0.289200, 0.000000, -0.499843, 1.570796, -3309.536567
0.290700, 0.000000, -0.499678, 1.570796, -3328.225983
0.292200, 0.000000, -0.499422, 1.570796, -3346.863453
0.293700, 0.000000, -0.499812, 1.570796, -3365.571979
0.295200, 0.000000, -0.499708, 1.570796, -3384.260426
0.296700, 0.000000, -0.499441, 1.570796, -3402.899565
0.298200, 0.000000, -0.499784, 1.570796, -3421.607481
0.299700, 0.000000, -0.499739, 1.570796, -3440.294837
0.301200, 0.000000, -0.499465, 1.570796, -3458.936103
0.302700, 0.000000, -0.499754, 1.570796, -3477.643085
0.304200, 0.000000, -0.499771, 1.570796, -3496.329422
0.305700, 0.000000, -0.499491, 1.570796, -3514.972837
0.307200, 0.000000, -0.499719, 1.570796, -3533.678821
0.308700, 0.000000, -0.499806, 1.570796, -3552.364349
0.310200, 0.000000, -0.499517, 1.570796, -3571.009686
0.311700, 0.000000, -0.499676, 1.570796, -3589.714904
0.313200, 0.000000, -0.499844, 1.570796, -3608.399497
0.314700, 0.000000, -0.499543, 1.570796, -3627.046686
0.316200, 0.000000, -0.499624, 1.570796, -3645.751659
0.317700, 0.000000, -0.499879, 1.570796, -3664.434674
0.319200, 0.000000, -0.499567, 1.570796, -3683.084073
0.320700, 0.000000, -0.499559, 1.570796, -3701.789350
0.322200, 0.000000, -0.499910, 1.570796, -3720.469892
0.323700, 0.000000, -0.499590, 1.570796, -3739.122162
0.325200, 0.000000, -0.499487, 1.570796, -3757.827606
0.326700, 0.000000, -0.499938, 1.570796, -3776.505299
0.328200, 0.000000, -0.499613, 1.570796, -3795.161382
0.329700, 0.000000, -0.499418, 1.570796, -3813.865882
0.331200, 0.000000, -0.499964, 1.570796, -3832.541156
0.332700, 0.000000, -0.499636, 1.570796, -3851.201895
0.334200, 0.000000, -0.499352, 1.570796, -3869.904157
0.335700, 0.000000, -0.499984, 1.570796, -3888.577725
0.337200, 0.000000, -0.499656, 1.570796, -3907.242802
0.338700, 0.000000, -0.499284, 1.570796, -3925.942890
0.340200, 0.000000, -0.499998, 1.570796, -3944.615300
0.341700, 0.000000, -0.499674, 1.570796, -3963.283308
0.343200, 0.000000, -0.499210, 1.570796, -3981.982552
0.344700, 0.000000, -0.499998, 1.570796, -4000.653664
0.346200, 0.000000, -0.499688, 1.570796, -4019.323562
0.347700, 0.000000, -0.499135, 1.570796, -4038.023455
0.349200, 0.000000, -0.499984, 1.570796, -4056.691933
0.350700, 0.000000, -0.499699, 1.570796, -4075.364290
0.352200, 0.000000, -0.499064, 1.570796, -4094.065945
0.353700, 0.000000, -0.499959, 1.570796, -4112.729742
0.355200, 0.000000, -0.499706, 1.570796, -4131.405869
0.356700, 0.000000, -0.499013, 1.570796, -4150.109162
0.358200, 0.000000, -0.499927, 1.570796, -4168.767452
0.359700, 0.000000, -0.499712, 1.570796, -4187.448505
0.361200, 0.000000, -0.498997, 1.570796, -4206.151443
0.362700, 0.000000, -0.499887, 1.570796, -4224.805661
0.364200, 0.000000, -0.499719, 1.570796, -4243.492182
0.365700, 0.000000, -0.499007, 1.570796, -4262.192451
0.367200, 0.000000, -0.499844, 1.570796, -4280.844639
0.368700, 0.000000, -0.499733, 1.570796, -4299.535379
0.370200, 0.000000, -0.499031, 1.570796, -4318.232994
0.371700, 0.000000, -0.499800, 1.570796, -4336.884603
0.373200, 0.000000, -0.499756, 1.570796, -4355.576780
0.374700, 0.000000, -0.499064, 1.570796, -4374.273741
0.376200, 0.000000, -0.499758, 1.570796, -4392.925166
0.377700, 0.000000, -0.499787, 1.570796, -4411.616737
0.379200, 0.000000, -0.499102, 1.570796, -4430.314749
0.380700, 0.000000, -0.499719, 1.570796, -4448.964746
0.382200, 0.000000, -0.499821, 1.570796, -4467.656295
0.383700, 0.000000, -0.499144, 1.570796, -4486.356102
0.385200, 0.000000, -0.499678, 1.570796, -4505.002566
0.386700, 0.000000, -0.499857, 1.570796, -4523.695943
0.388200, 0.000000, -0.499193, 1.570796, -4542.397083
0.389700, 0.000000, -0.499633, 1.570796, -4561.039190
0.391200, 0.000000, -0.499890, 1.570796, -4579.735765
0.392700, 0.000000, -0.499248, 1.570796, -4598.436497
0.394200, 0.000000, -0.499584, 1.570796, -4617.075487
0.395700, 0.000000, -0.499921, 1.570796, -4635.775802
0.397200, 0.000000, -0.499305, 1.570796, -4654.474385
0.398700, 0.000000, -0.499535, 1.570796, -4673.111883
0.400200, 0.000000, -0.499949, 1.570796, -4691.815260
0.401700, 0.000000, -0.499359, 1.570796, -4710.511542
0.403200, 0.000000, -0.499491, 1.570796, -4729.148668
0.404700, 0.000000, -0.499974, 1.570796, -4747.853445
0.406200, 0.000000, -0.499407, 1.570796, -4766.548596
0.407700, 0.000000, -0.499455, 1.570796, -4785.185756
0.409200, 0.000000, -0.499992, 1.570796, -4803.890656
0.410700, 0.000000, -0.499445, 1.570796, -4822.585686
0.412200, 0.000000, -0.499421, 1.570796, -4841.222246
0.413700, 0.000000, -0.500000, 1.570796, -4859.927507
0.415200, 0.000000, -0.499475, 1.570796, -4878.622922
0.416700, 0.000000, -0.499387, 1.570796, -4897.257720
0.418200, 0.000000, -0.499996, 1.570796, -4915.964282
0.419700, 0.000000, -0.499499, 1.570796, -4934.660060
0.421200, 0.000000, -0.499358, 1.570796, -4953.292703
0.422700, 0.000000, -0.499983, 1.570796, -4972.000988
0.424200, 0.000000, -0.499521, 1.570796, -4990.696517
0.425700, 0.000000, -0.499341, 1.570796, -5009.327864
0.427200, 0.000000, -0.499968, 1.570796, -5028.037729
0.428700, 0.000000, -0.499541, 1.570796, -5046.732248
0.430200, 0.000000, -0.499340, 1.570796, -5065.363424
0.431700, 0.000000, -0.499950, 1.570796, -5084.074252
0.433200, 0.000000, -0.499561, 1.570796, -5102.767487
0.434700, 0.000000, -0.499352, 1.570796, -5121.399361
0.436200, 0.000000, -0.499929, 1.570796, -5140.110214
0.437700, 0.000000, -0.499586, 1.570796, -5158.802389
0.439200, 0.000000, -0.499369, 1.570796, -5177.435603
0.440700, 0.000000, -0.499904, 1.570796, -5196.145729
0.442200, 0.000000, -0.499615, 1.570796, -5214.836982
0.443700, 0.000000, -0.499388, 1.570796, -5233.471743
0.445200, 0.000000, -0.499876, 1.570796, -5252.181089
0.446700, 0.000000, -0.499645, 1.570796, -5270.871477
0.448200, 0.000000, -0.499404, 1.570796, -5289.507565
0.449700, 0.000000, -0.499847, 1.570796, -5308.216485
0.451200, 0.000000, -0.499675, 1.570796, -5326.906013
0.452700, 0.000000, -0.499420, 1.570796, -5345.543314
0.454200, 0.000000, -0.499816, 1.570796, -5364.251893
0.455700, 0.000000, -0.499704, 1.570796, -5382.940469
0.457200, 0.000000, -0.499438, 1.570796, -5401.579368
0.458700, 0.000000, -0.499787, 1.570796, -5420.287380
0.460200, 0.000000, -0.499735, 1.570796, -5438.974874
0.461700, 0.000000, -0.499461, 1.570796, -5457.615865
0.463200, 0.000000, -0.499758, 1.570796, -5476.322973
0.464700, 0.000000, -0.499767, 1.570796, -5495.009425
0.466200, 0.000000, -0.499488, 1.570796, -5513.652582
0.467700, 0.000000, -0.499724, 1.570796, -5532.358684
0.469200, 0.000000, -0.499802, 1.570796, -5551.044308
0.470700, 0.000000, -0.499514, 1.570796, -5569.689417
0.472200, 0.000000, -0.499682, 1.570796, -5588.394708
0.473700, 0.000000, -0.499839, 1.570796, -5607.079443
0.475200, 0.000000, -0.499540, 1.570796, -5625.726390
0.476700, 0.000000, -0.499631, 1.570796, -5644.431358
0.478200, 0.000000, -0.499875, 1.570796, -5663.114619
0.479700, 0.000000, -0.499564, 1.570796, -5681.763711
0.481200, 0.000000, -0.499568, 1.570796, -5700.468937
0.482700, 0.000000, -0.499907, 1.570796, -5719.149828
0.484200, 0.000000, -0.499587, 1.570796, -5737.801694
0.485700, 0.000000, -0.499496, 1.570796, -5756.507161
0.487200, 0.000000, -0.499935, 1.570796, -5775.185197
0.488700, 0.000000, -0.499610, 1.570796, -5793.840746
0.490200, 0.000000, -0.499426, 1.570796, -5812.545446
0.491700, 0.000000, -0.499961, 1.570796, -5831.220984
0.493200, 0.000000, -0.499633, 1.570796, -5849.881128
0.494700, 0.000000, -0.499360, 1.570796, -5868.583703
0.496200, 0.000000, -0.499982, 1.570796, -5887.257448
0.497700, 0.000000, -0.499654, 1.570796, -5905.922047
0.499200, 0.000000, -0.499293, 1.570796, -5924.622347
0.500700, 0.000000, -0.499997, 1.570796, -5943.294890
0.502200, 0.000000, -0.499672, 1.570796, -5961.962613
0.503700, 0.000000, -0.499220, 1.570796, -5980.661878
0.505200, 0.000000, -0.499999, 1.570796, -5999.333200
0.506700, 0.000000, -0.499686, 1.570796, -6018.002863
0.508200, 0.000000, -0.499144, 1.570796, -6036.702602
0.509700, 0.000000, -0.499987, 1.570796, -6055.371519
0.511200, 0.000000, -0.499698, 1.570796, -6074.043498
0.512700, 0.000000, -0.499072, 1.570796, -6092.744902
0.514200, 0.000000, -0.499963, 1.570796, -6111.409378
0.515700, 0.000000, -0.499706, 1.570796, -6130.084964
0.517200, 0.000000, -0.499018, 1.570796, -6148.788130
0.518700, 0.000000, -0.499931, 1.570796, -6167.447064
0.520200, 0.000000, -0.499711, 1.570796, -6186.127450
0.521700, 0.000000, -0.498997, 1.570796, -6204.830579
0.523200, 0.000000, -0.499893, 1.570796, -6223.485189
0.524700, 0.000000, -0.499718, 1.570796, -6242.171049
0.526200, 0.000000, -0.499005, 1.570796, -6260.871716
0.527700, 0.000000, -0.499849, 1.570796, -6279.524061
0.529200, 0.000000, -0.499731, 1.570796, -6298.214413
0.530700, 0.000000, -0.499028, 1.570796, -6316.912263
0.532200, 0.000000, -0.499805, 1.570796, -6335.563896
0.533700, 0.000000, -0.499753, 1.570796, -6354.256046
0.535200, 0.000000, -0.499060, 1.570796, -6372.952977
0.536700, 0.000000, -0.499763, 1.570796, -6391.604458
0.538200, 0.000000, -0.499783, 1.570796, -6410.296128
0.539700, 0.000000, -0.499097, 1.570796, -6428.993948
0.541200, 0.000000, -0.499724, 1.570796, -6447.644239
0.542700, 0.000000, -0.499817, 1.570796, -6466.335690
0.544200, 0.000000, -0.499138, 1.570796, -6485.035269
0.545700, 0.000000, -0.499684, 1.570796, -6503.682267
0.547200, 0.000000, -0.499852, 1.570796, -6522.375325
0.548700, 0.000000, -0.499187, 1.570796, -6541.076375
0.550200, 0.000000, -0.499639, 1.570796, -6559.718987
0.551700, 0.000000, -0.499886, 1.570796, -6578.415115
0.553200, 0.000000, -0.499241, 1.570796, -6597.116009
0.554700, 0.000000, -0.499590, 1.570796, -6615.755293
0.556200, 0.000000, -0.499917, 1.570796, -6634.455148
0.557700, 0.000000, -0.499298, 1.570796, -6653.154052
0.559200, 0.000000, -0.499541, 1.570796, -6671.791661
0.560700, 0.000000, -0.499946, 1.570796, -6690.494738
0.562200, 0.000000, -0.499353, 1.570796, -6709.191253
0.563700, 0.000000, -0.499496, 1.570796, -6727.828386
0.565200, 0.000000, -0.499972, 1.570796, -6746.533080
0.566700, 0.000000, -0.499402, 1.570796, -6765.228307
0.568200, 0.000000, -0.499459, 1.570796, -6783.865474
0.569700, 0.000000, -0.499991, 1.570796, -6802.570379
0.571200, 0.000000, -0.499441, 1.570796, -6821.265387
0.572700, 0.000000, -0.499426, 1.570796, -6839.902087
0.574200, 0.000000, -0.500000, 1.570796, -6858.607248
0.575700, 0.000000, -0.499472, 1.570796, -6877.302604
0.577200, 0.000000, -0.499391, 1.570796, -6895.937671
0.578700, 0.000000, -0.499997, 1.570796, -6914.644034
0.580200, 0.000000, -0.499497, 1.570796, -6933.339790
0.581700, 0.000000, -0.499361, 1.570796, -6951.972675
0.583200, 0.000000, -0.499985, 1.570796, -6970.680742
0.584700, 0.000000, -0.499518, 1.570796, -6989.376347
0.586200, 0.000000, -0.499342, 1.570796, -7008.007790
0.587700, 0.000000, -0.499970, 1.570796, -7026.717482
0.589200, 0.000000, -0.499538, 1.570796, -7045.412157
0.590700, 0.000000, -0.499340, 1.570796, -7064.043301
0.592200, 0.000000, -0.499952, 1.570796, -7082.754059
0.593700, 0.000000, -0.499558, 1.570796, -7101.447444
0.595200, 0.000000, -0.499350, 1.570796, -7120.079191
0.596700, 0.000000, -0.499932, 1.570796, -7138.790092
0.598200, 0.000000, -0.499582, 1.570796, -7157.482388
0.599700, 0.000000, -0.499367, 1.570796, -7176.115411
0.601200, 0.000000, -0.499907, 1.570796, -7194.825648
0.602700, 0.000000, -0.499611, 1.570796, -7213.517012
0.604200, 0.000000, -0.499385, 1.570796, -7232.151588
0.605700, 0.000000, -0.499880, 1.570796, -7250.861011
0.607200, 0.000000, -0.499641, 1.570796, -7269.551506
0.608700, 0.000000, -0.499402, 1.570796, -7288.187442
0.610200, 0.000000, -0.499850, 1.570796, -7306.896402
0.611700, 0.000000, -0.499671, 1.570796, -7325.586041
0.613200, 0.000000, -0.499417, 1.570796, -7344.223179
0.614700, 0.000000, -0.499820, 1.570796, -7362.931809
0.616200, 0.000000, -0.499701, 1.570796, -7381.620511
0.617700, 0.000000, -0.499436, 1.570796, -7400.259179
0.619200, 0.000000, -0.499791, 1.570796, -7418.967280
0.620700, 0.000000, -0.499731, 1.570796, -7437.654913
0.622200, 0.000000, -0.499458, 1.570796, -7456.295629
0.623700, 0.000000, -0.499762, 1.570796, -7475.002863
0.625200, 0.000000, -0.499762, 1.570796, -7493.689433
0.626700, 0.000000, -0.499484, 1.570796, -7512.332329
0.628200, 0.000000, -0.499729, 1.570796, -7531.038551
0.629700, 0.000000, -0.499797, 1.570796, -7549.724273
0.631200, 0.000000, -0.499511, 1.570796, -7568.369150
0.632700, 0.000000, -0.499688, 1.570796, -7587.074522
0.634200, 0.000000, -0.499834, 1.570796, -7605.759390
0.635700, 0.000000, -0.499537, 1.570796, -7624.406099
0.637200, 0.000000, -0.499638, 1.570796, -7643.111072
0.638700, 0.000000, -0.499871, 1.570796, -7661.794565
0.640200, 0.000000, -0.499561, 1.570796, -7680.443360
0.641700, 0.000000, -0.499577, 1.570796, -7699.148534
0.643200, 0.000000, -0.499903, 1.570796, -7717.829765
0.644700, 0.000000, -0.499584, 1.570796, -7736.481241
0.646200, 0.000000, -0.499505, 1.570796, -7755.186715
0.647700, 0.000000, -0.499932, 1.570796, -7773.865102
0.649200, 0.000000, -0.499607, 1.570796, -7792.520133
0.650700, 0.000000, -0.499435, 1.570796, -7811.225008
0.652200, 0.000000, -0.499958, 1.570796, -7829.900823
0.653700, 0.000000, -0.499630, 1.570796, -7848.560368
0.655200, 0.000000, -0.499368, 1.570796, -7867.263256
0.656700, 0.000000, -0.499980, 1.570796, -7885.937186
0.658200, 0.000000, -0.499652, 1.570796, -7904.601286
0.659700, 0.000000, -0.499302, 1.570796, -7923.301819
0.661200, 0.000000, -0.499995, 1.570796, -7941.974494
0.662700, 0.000000, -0.499670, 1.570796, -7960.641913
0.664200, 0.000000, -0.499229, 1.570796, -7979.341222
0.665700, 0.000000, -0.500000, 1.570796, -7998.012735
0.667200, 0.000000, -0.499685, 1.570796, -8016.682170
0.668700, 0.000000, -0.499154, 1.570796, -8035.381775
0.670200, 0.000000, -0.499989, 1.570796, -8054.051096
0.671700, 0.000000, -0.499696, 1.570796, -8072.722720
0.673200, 0.000000, -0.499080, 1.570796, -8091.423875
0.674700, 0.000000, -0.499966, 1.570796, -8110.089010
0.676200, 0.000000, -0.499705, 1.570796, -8128.764075
0.677700, 0.000000, -0.499023, 1.570796, -8147.467083
0.679200, 0.000000, -0.499936, 1.570796, -8166.126683
0.680700, 0.000000, -0.499711, 1.570796, -8184.806415
0.682200, 0.000000, -0.498998, 1.570796, -8203.509692
0.683700, 0.000000, -0.499898, 1.570796, -8222.164730
0.685200, 0.000000, -0.499717, 1.570796, -8240.849912
0.686700, 0.000000, -0.499003, 1.570796, -8259.550972
0.688200, 0.000000, -0.499855, 1.570796, -8278.203498
0.689700, 0.000000, -0.499729, 1.570796, -8296.893417
0.691200, 0.000000, -0.499024, 1.570796, -8315.591537
0.692700, 0.000000, -0.499811, 1.570796, -8334.243203
0.694200, 0.000000, -0.499750, 1.570796, -8352.935287
0.695700, 0.000000, -0.499055, 1.570796, -8371.632217
0.697200, 0.000000, -0.499768, 1.570796, -8390.283737
0.698700, 0.000000, -0.499779, 1.570796, -8408.975511
0.700200, 0.000000, -0.499092, 1.570796, -8427.673153
0.701700, 0.000000, -0.499729, 1.570796, -8446.323702
0.703200, 0.000000, -0.499812, 1.570796, -8465.015088
0.704700, 0.000000, -0.499133, 1.570796, -8483.714434
0.706200, 0.000000, -0.499689, 1.570796, -8502.361946
0.707700, 0.000000, -0.499848, 1.570796, -8521.054708
0.709200, 0.000000, -0.499180, 1.570796, -8539.755641
0.710700, 0.000000, -0.499645, 1.570796, -8558.398779
0.712200, 0.000000, -0.499882, 1.570796, -8577.094470
0.713700, 0.000000, -0.499234, 1.570796, -8595.795495
0.715200, 0.000000, -0.499596, 1.570796, -8614.435101
0.716700, 0.000000, -0.499913, 1.570796, -8633.134488
0.718200, 0.000000, -0.499291, 1.570796, -8651.833704
0.719700, 0.000000, -0.499547, 1.570796, -8670.471446
0.721200, 0.000000, -0.499943, 1.570796, -8689.174195
0.722700, 0.000000, -0.499346, 1.570796, -8707.870962
0.724200, 0.000000, -0.499502, 1.570796, -8726.508111
0.725700, 0.000000, -0.499969, 1.570796, -8745.212698
0.727200, 0.000000, -0.499396, 1.570796, -8763.908018
0.728700, 0.000000, -0.499464, 1.570796, -8782.545185
0.730200, 0.000000, -0.499989, 1.570796, -8801.250097
0.731700, 0.000000, -0.499437, 1.570796, -8819.945091
0.733200, 0.000000, -0.499430, 1.570796, -8838.581911
0.734700, 0.000000, -0.499999, 1.570796, -8857.286989
0.736200, 0.000000, -0.499468, 1.570796, -8875.982287
0.737700, 0.000000, -0.499396, 1.570796, -8894.617613
0.739200, 0.000000, -0.499998, 1.570796, -8913.323784
0.740700, 0.000000, -0.499494, 1.570796, -8932.019509
0.742200, 0.000000, -0.499364, 1.570796, -8950.652648
0.743700, 0.000000, -0.499987, 1.570796, -8969.360497
0.745200, 0.000000, -0.499516, 1.570796, -8988.056165
0.746700, 0.000000, -0.499344, 1.570796, -9006.687723
0.748200, 0.000000, -0.499972, 1.570796, -9025.397232
0.749700, 0.000000, -0.499536, 1.570796, -9044.092058
0.751200, 0.000000, -0.499339, 1.570796, -9062.723185
0.752700, 0.000000, -0.499955, 1.570796, -9081.433856
0.754200, 0.000000, -0.499556, 1.570796, -9100.127397
0.755700, 0.000000, -0.499348, 1.570796, -9118.759027
0.757200, 0.000000, -0.499934, 1.570796, -9137.469962
0.758700, 0.000000, -0.499579, 1.570796, -9156.162382
0.760200, 0.000000, -0.499365, 1.570796, -9174.795219
0.761700, 0.000000, -0.499910, 1.570796, -9193.505564
0.763200, 0.000000, -0.499607, 1.570796, -9212.197041
0.764700, 0.000000, -0.499383, 1.570796, -9230.831426
0.766200, 0.000000, -0.499883, 1.570796, -9249.540935
0.767700, 0.000000, -0.499637, 1.570796, -9268.231535
0.769200, 0.000000, -0.499400, 1.570796, -9286.867316
0.770700, 0.000000, -0.499854, 1.570796, -9305.576320
0.772200, 0.000000, -0.499667, 1.570796, -9324.266068
0.773700, 0.000000, -0.499415, 1.570796, -9342.903049
0.775200, 0.000000, -0.499824, 1.570796, -9361.611725
0.776700, 0.000000, -0.499697, 1.570796, -9380.300552
0.778200, 0.000000, -0.499433, 1.570796, -9398.938997
0.779700, 0.000000, -0.499794, 1.570796, -9417.647183
0.781200, 0.000000, -0.499727, 1.570796, -9436.334954
0.782700, 0.000000, -0.499455, 1.570796, -9454.975396
0.784200, 0.000000, -0.499765, 1.570796, -9473.682754
0.785700, 0.000000, -0.499758, 1.570796, -9492.369447
0.787200, 0.000000, -0.499481, 1.570796, -9511.012078
0.788700, 0.000000, -0.499733, 1.570796, -9529.718423
0.790200, 0.000000, -0.499792, 1.570796, -9548.404241
0.791700, 0.000000, -0.499507, 1.570796, -9567.048885
0.793200, 0.000000, -0.499693, 1.570796, -9585.754345
0.794700, 0.000000, -0.499830, 1.570796, -9604.439337
0.796200, 0.000000, -0.499533, 1.570796, -9623.085813
0.797700, 0.000000, -0.499645, 1.570796, -9641.790802
0.799200, 0.000000, -0.499866, 1.570796, -9660.474511
0.800700, 0.000000, -0.499558, 1.570796, -9679.123018
0.802200, 0.000000, -0.499585, 1.570796, -9697.828144
0.803700, 0.000000, -0.499899, 1.570796, -9716.509705
